Vendor,device_type,model,mac_address,serial_number,band_type
Nokia,ONT,HG8145V5,AA:BB:46:00:0B:46,SN-ONT-02886,single_band
ZTE,ONU,G-140W-C,AA:BB:47:00:0B:47,SN-ONU-02887,dual_band
TP-Link,Router,Archer C6,AA:BB:48:00:0B:48,SN-Router-02888,single_band
Cisco,Modem,MB8600,AA:BB:49:00:0B:49,SN-Modem-02889,dual_band
Huawei,Access Point,EAP225,AA:BB:4A:00:0B:4A,SN-AccessPoint-02890,single_band
Nokia,Switch,SG108,AA:BB:4B:00:0B:4B,SN-Switch-02891,dual_band
ZTE,ONT,HG8145V5,AA:BB:4C:00:0B:4C,SN-ONT-02892,single_band
TP-Link,ONU,G-140W-C,AA:BB:4D:00:0B:4D,SN-ONU-02893,dual_band
Cisco,Router,Archer C6,AA:BB:4E:00:0B:4E,SN-Router-02894,single_band
Huawei,Modem,MB8600,AA:BB:4F:00:0B:4F,SN-Modem-02895,dual_band
Nokia,Access Point,EAP225,AA:BB:50:00:0B:50,SN-AccessPoint-02896,single_band
ZTE,Switch,SG108,AA:BB:51:00:0B:51,SN-Switch-02897,dual_band
TP-Link,ONT,HG8145V5,AA:BB:52:00:0B:52,SN-ONT-02898,single_band
Cisco,ONU,G-140W-C,AA:BB:53:00:0B:53,SN-ONU-02899,dual_band
Huawei,Router,Archer C6,AA:BB:54:00:0B:54,SN-Router-02900,single_band
Nokia,Modem,MB8600,AA:BB:55:00:0B:55,SN-Modem-02901,dual_band
ZTE,Access Point,EAP225,AA:BB:56:00:0B:56,SN-AccessPoint-02902,single_band
TP-Link,Switch,SG108,AA:BB:57:00:0B:57,SN-Switch-02903,dual_band
Cisco,ONT,HG8145V5,AA:BB:58:00:0B:58,SN-ONT-02904,single_band
Huawei,ONU,G-140W-C,AA:BB:59:00:0B:59,SN-ONU-02905,dual_band
Nokia,Router,Archer C6,AA:BB:5A:00:0B:5A,SN-Router-02906,single_band
ZTE,Modem,MB8600,AA:BB:5B:00:0B:5B,SN-Modem-02907,dual_band
TP-Link,Access Point,EAP225,AA:BB:5C:00:0B:5C,SN-AccessPoint-02908,single_band
Cisco,Switch,SG108,AA:BB:5D:00:0B:5D,SN-Switch-02909,dual_band
Huawei,ONT,HG8145V5,AA:BB:5E:00:0B:5E,SN-ONT-02910,single_band
Nokia,ONU,G-140W-C,AA:BB:5F:00:0B:5F,SN-ONU-02911,dual_band
ZTE,Router,Archer C6,AA:BB:60:00:0B:60,SN-Router-02912,single_band
TP-Link,Modem,MB8600,AA:BB:61:00:0B:61,SN-Modem-02913,dual_band
Cisco,Access Point,EAP225,AA:BB:62:00:0B:62,SN-AccessPoint-02914,single_band
Huawei,Switch,SG108,AA:BB:63:00:0B:63,SN-Switch-02915,dual_band
Nokia,ONT,HG8145V5,AA:BB:64:00:0B:64,SN-ONT-02916,single_band
ZTE,ONU,G-140W-C,AA:BB:65:00:0B:65,SN-ONU-02917,dual_band
TP-Link,Router,Archer C6,AA:BB:66:00:0B:66,SN-Router-02918,single_band
Cisco,Modem,MB8600,AA:BB:67:00:0B:67,SN-Modem-02919,dual_band
Huawei,Access Point,EAP225,AA:BB:68:00:0B:68,SN-AccessPoint-02920,single_band
Nokia,Switch,SG108,AA:BB:69:00:0B:69,SN-Switch-02921,dual_band
ZTE,ONT,HG8145V5,AA:BB:6A:00:0B:6A,SN-ONT-02922,single_band
TP-Link,ONU,G-140W-C,AA:BB:6B:00:0B:6B,SN-ONU-02923,dual_band
Cisco,Router,Archer C6,AA:BB:6C:00:0B:6C,SN-Router-02924,single_band
Huawei,Modem,MB8600,AA:BB:6D:00:0B:6D,SN-Modem-02925,dual_band
Nokia,Access Point,EAP225,AA:BB:6E:00:0B:6E,SN-AccessPoint-02926,single_band
ZTE,Switch,SG108,AA:BB:6F:00:0B:6F,SN-Switch-02927,dual_band
TP-Link,ONT,HG8145V5,AA:BB:70:00:0B:70,SN-ONT-02928,single_band
Cisco,ONU,G-140W-C,AA:BB:71:00:0B:71,SN-ONU-02929,dual_band
Huawei,Router,Archer C6,AA:BB:72:00:0B:72,SN-Router-02930,single_band
Nokia,Modem,MB8600,AA:BB:73:00:0B:73,SN-Modem-02931,dual_band
ZTE,Access Point,EAP225,AA:BB:74:00:0B:74,SN-AccessPoint-02932,single_band
TP-Link,Switch,SG108,AA:BB:75:00:0B:75,SN-Switch-02933,dual_band
Cisco,ONT,HG8145V5,AA:BB:76:00:0B:76,SN-ONT-02934,single_band
Huawei,ONU,G-140W-C,AA:BB:77:00:0B:77,SN-ONU-02935,dual_band
Nokia,Router,Archer C6,AA:BB:78:00:0B:78,SN-Router-02936,single_band
ZTE,Modem,MB8600,AA:BB:79:00:0B:79,SN-Modem-02937,dual_band
TP-Link,Access Point,EAP225,AA:BB:7A:00:0B:7A,SN-AccessPoint-02938,single_band
Cisco,Switch,SG108,AA:BB:7B:00:0B:7B,SN-Switch-02939,dual_band
Huawei,ONT,HG8145V5,AA:BB:7C:00:0B:7C,SN-ONT-02940,single_band
Nokia,ONU,G-140W-C,AA:BB:7D:00:0B:7D,SN-ONU-02941,dual_band
ZTE,Router,Archer C6,AA:BB:7E:00:0B:7E,SN-Router-02942,single_band
TP-Link,Modem,MB8600,AA:BB:7F:00:0B:7F,SN-Modem-02943,dual_band
Cisco,Access Point,EAP225,AA:BB:80:00:0C:80,SN-AccessPoint-02944,single_band
Huawei,Switch,SG108,AA:BB:81:00:0C:81,SN-Switch-02945,dual_band
Nokia,ONT,HG8145V5,AA:BB:82:00:0C:82,SN-ONT-02946,single_band
ZTE,ONU,G-140W-C,AA:BB:83:00:0C:83,SN-ONU-02947,dual_band
TP-Link,Router,Archer C6,AA:BB:84:00:0C:84,SN-Router-02948,single_band
Cisco,Modem,MB8600,AA:BB:85:00:0C:85,SN-Modem-02949,dual_band
Huawei,Access Point,EAP225,AA:BB:86:00:0C:86,SN-AccessPoint-02950,single_band
Nokia,Switch,SG108,AA:BB:87:00:0C:87,SN-Switch-02951,dual_band
ZTE,ONT,HG8145V5,AA:BB:88:00:0C:88,SN-ONT-02952,single_band
TP-Link,ONU,G-140W-C,AA:BB:89:00:0C:89,SN-ONU-02953,dual_band
Cisco,Router,Archer C6,AA:BB:8A:00:0C:8A,SN-Router-02954,single_band
Huawei,Modem,MB8600,AA:BB:8B:00:0C:8B,SN-Modem-02955,dual_band
Nokia,Access Point,EAP225,AA:BB:8C:00:0C:8C,SN-AccessPoint-02956,single_band
ZTE,Switch,SG108,AA:BB:8D:00:0C:8D,SN-Switch-02957,dual_band
TP-Link,ONT,HG8145V5,AA:BB:8E:00:0C:8E,SN-ONT-02958,single_band
Cisco,ONU,G-140W-C,AA:BB:8F:00:0C:8F,SN-ONU-02959,dual_band
Huawei,Router,Archer C6,AA:BB:90:00:0C:90,SN-Router-02960,single_band
Nokia,Modem,MB8600,AA:BB:91:00:0C:91,SN-Modem-02961,dual_band
ZTE,Access Point,EAP225,AA:BB:92:00:0C:92,SN-AccessPoint-02962,single_band
TP-Link,Switch,SG108,AA:BB:93:00:0C:93,SN-Switch-02963,dual_band
Cisco,ONT,HG8145V5,AA:BB:94:00:0C:94,SN-ONT-02964,single_band
Huawei,ONU,G-140W-C,AA:BB:95:00:0C:95,SN-ONU-02965,dual_band
Nokia,Router,Archer C6,AA:BB:96:00:0C:96,SN-Router-02966,single_band
ZTE,Modem,MB8600,AA:BB:97:00:0C:97,SN-Modem-02967,dual_band
TP-Link,Access Point,EAP225,AA:BB:98:00:0C:98,SN-AccessPoint-02968,single_band
Cisco,Switch,SG108,AA:BB:99:00:0C:99,SN-Switch-02969,dual_band
Huawei,ONT,HG8145V5,AA:BB:9A:00:0C:9A,SN-ONT-02970,single_band
Nokia,ONU,G-140W-C,AA:BB:9B:00:0C:9B,SN-ONU-02971,dual_band
ZTE,Router,Archer C6,AA:BB:9C:00:0C:9C,SN-Router-02972,single_band
TP-Link,Modem,MB8600,AA:BB:9D:00:0C:9D,SN-Modem-02973,dual_band
Cisco,Access Point,EAP225,AA:BB:9E:00:0C:9E,SN-AccessPoint-02974,single_band
Huawei,Switch,SG108,AA:BB:9F:00:0C:9F,SN-Switch-02975,dual_band
Nokia,ONT,HG8145V5,AA:BB:A0:00:0C:A0,SN-ONT-02976,single_band
ZTE,ONU,G-140W-C,AA:BB:A1:00:0C:A1,SN-ONU-02977,dual_band
TP-Link,Router,Archer C6,AA:BB:A2:00:0C:A2,SN-Router-02978,single_band
Cisco,Modem,MB8600,AA:BB:A3:00:0C:A3,SN-Modem-02979,dual_band
Huawei,Access Point,EAP225,AA:BB:A4:00:0C:A4,SN-AccessPoint-02980,single_band
Nokia,Switch,SG108,AA:BB:A5:00:0C:A5,SN-Switch-02981,dual_band
ZTE,ONT,HG8145V5,AA:BB:A6:00:0C:A6,SN-ONT-02982,single_band
TP-Link,ONU,G-140W-C,AA:BB:A7:00:0C:A7,SN-ONU-02983,dual_band
Cisco,Router,Archer C6,AA:BB:A8:00:0C:A8,SN-Router-02984,single_band
Huawei,Modem,MB8600,AA:BB:A9:00:0C:A9,SN-Modem-02985,dual_band
Nokia,Access Point,EAP225,AA:BB:AA:00:0C:AA,SN-AccessPoint-02986,single_band
ZTE,Switch,SG108,AA:BB:AB:00:0C:AB,SN-Switch-02987,dual_band
TP-Link,ONT,HG8145V5,AA:BB:AC:00:0C:AC,SN-ONT-02988,single_band
Cisco,ONU,G-140W-C,AA:BB:AD:00:0C:AD,SN-ONU-02989,dual_band
Huawei,Router,Archer C6,AA:BB:AE:00:0C:AE,SN-Router-02990,single_band
Nokia,Modem,MB8600,AA:BB:AF:00:0C:AF,SN-Modem-02991,dual_band
ZTE,Access Point,EAP225,AA:BB:B0:00:0C:B0,SN-AccessPoint-02992,single_band
TP-Link,Switch,SG108,AA:BB:B1:00:0C:B1,SN-Switch-02993,dual_band
Cisco,ONT,HG8145V5,AA:BB:B2:00:0C:B2,SN-ONT-02994,single_band
Huawei,ONU,G-140W-C,AA:BB:B3:00:0C:B3,SN-ONU-02995,dual_band
Nokia,Router,Archer C6,AA:BB:B4:00:0C:B4,SN-Router-02996,single_band
ZTE,Modem,MB8600,AA:BB:B5:00:0C:B5,SN-Modem-02997,dual_band
TP-Link,Access Point,EAP225,AA:BB:B6:00:0C:B6,SN-AccessPoint-02998,single_band
Cisco,Switch,SG108,AA:BB:B7:00:0C:B7,SN-Switch-02999,dual_band
Huawei,ONT,HG8145V5,AA:BB:B8:00:0C:B8,SN-ONT-03000,single_band
Nokia,ONU,G-140W-C,AA:BB:B9:00:0C:B9,SN-ONU-03001,dual_band
ZTE,Router,Archer C6,AA:BB:BA:00:0C:BA,SN-Router-03002,single_band
TP-Link,Modem,MB8600,AA:BB:BB:00:0C:BB,SN-Modem-03003,dual_band
Cisco,Access Point,EAP225,AA:BB:BC:00:0C:BC,SN-AccessPoint-03004,single_band
Huawei,Switch,SG108,AA:BB:BD:00:0C:BD,SN-Switch-03005,dual_band
Nokia,ONT,HG8145V5,AA:BB:BE:00:0C:BE,SN-ONT-03006,single_band
ZTE,ONU,G-140W-C,AA:BB:BF:00:0C:BF,SN-ONU-03007,dual_band
TP-Link,Router,Archer C6,AA:BB:C0:00:0C:C0,SN-Router-03008,single_band
Cisco,Modem,MB8600,AA:BB:C1:00:0C:C1,SN-Modem-03009,dual_band
Huawei,Access Point,EAP225,AA:BB:C2:00:0C:C2,SN-AccessPoint-03010,single_band
Nokia,Switch,SG108,AA:BB:C3:00:0C:C3,SN-Switch-03011,dual_band
ZTE,ONT,HG8145V5,AA:BB:C4:00:0C:C4,SN-ONT-03012,single_band
TP-Link,ONU,G-140W-C,AA:BB:C5:00:0C:C5,SN-ONU-03013,dual_band
Cisco,Router,Archer C6,AA:BB:C6:00:0C:C6,SN-Router-03014,single_band
Huawei,Modem,MB8600,AA:BB:C7:00:0C:C7,SN-Modem-03015,dual_band
Nokia,Access Point,EAP225,AA:BB:C8:00:0C:C8,SN-AccessPoint-03016,single_band
ZTE,Switch,SG108,AA:BB:C9:00:0C:C9,SN-Switch-03017,dual_band
TP-Link,ONT,HG8145V5,AA:BB:CA:00:0C:CA,SN-ONT-03018,single_band
Cisco,ONU,G-140W-C,AA:BB:CB:00:0C:CB,SN-ONU-03019,dual_band
Huawei,Router,Archer C6,AA:BB:CC:00:0C:CC,SN-Router-03020,single_band
Nokia,Modem,MB8600,AA:BB:CD:00:0C:CD,SN-Modem-03021,dual_band
ZTE,Access Point,EAP225,AA:BB:CE:00:0C:CE,SN-AccessPoint-03022,single_band
TP-Link,Switch,SG108,AA:BB:CF:00:0C:CF,SN-Switch-03023,dual_band
Cisco,ONT,HG8145V5,AA:BB:D0:00:0C:D0,SN-ONT-03024,single_band
Huawei,ONU,G-140W-C,AA:BB:D1:00:0C:D1,SN-ONU-03025,dual_band
Nokia,Router,Archer C6,AA:BB:D2:00:0C:D2,SN-Router-03026,single_band
ZTE,Modem,MB8600,AA:BB:D3:00:0C:D3,SN-Modem-03027,dual_band
TP-Link,Access Point,EAP225,AA:BB:D4:00:0C:D4,SN-AccessPoint-03028,single_band
Cisco,Switch,SG108,AA:BB:D5:00:0C:D5,SN-Switch-03029,dual_band
Huawei,ONT,HG8145V5,AA:BB:D6:00:0C:D6,SN-ONT-03030,single_band
Nokia,ONU,G-140W-C,AA:BB:D7:00:0C:D7,SN-ONU-03031,dual_band
ZTE,Router,Archer C6,AA:BB:D8:00:0C:D8,SN-Router-03032,single_band
TP-Link,Modem,MB8600,AA:BB:D9:00:0C:D9,SN-Modem-03033,dual_band
Cisco,Access Point,EAP225,AA:BB:DA:00:0C:DA,SN-AccessPoint-03034,single_band
Huawei,Switch,SG108,AA:BB:DB:00:0C:DB,SN-Switch-03035,dual_band
Nokia,ONT,HG8145V5,AA:BB:DC:00:0C:DC,SN-ONT-03036,single_band
ZTE,ONU,G-140W-C,AA:BB:DD:00:0C:DD,SN-ONU-03037,dual_band
TP-Link,Router,Archer C6,AA:BB:DE:00:0C:DE,SN-Router-03038,single_band
Cisco,Modem,MB8600,AA:BB:DF:00:0C:DF,SN-Modem-03039,dual_band
Huawei,Access Point,EAP225,AA:BB:E0:00:0C:E0,SN-AccessPoint-03040,single_band
Nokia,Switch,SG108,AA:BB:E1:00:0C:E1,SN-Switch-03041,dual_band
ZTE,ONT,HG8145V5,AA:BB:E2:00:0C:E2,SN-ONT-03042,single_band
TP-Link,ONU,G-140W-C,AA:BB:E3:00:0C:E3,SN-ONU-03043,dual_band
Cisco,Router,Archer C6,AA:BB:E4:00:0C:E4,SN-Router-03044,single_band
Huawei,Modem,MB8600,AA:BB:E5:00:0C:E5,SN-Modem-03045,dual_band
Nokia,Access Point,EAP225,AA:BB:E6:00:0C:E6,SN-AccessPoint-03046,single_band
ZTE,Switch,SG108,AA:BB:E7:00:0C:E7,SN-Switch-03047,dual_band
TP-Link,ONT,HG8145V5,AA:BB:E8:00:0C:E8,SN-ONT-03048,single_band
Cisco,ONU,G-140W-C,AA:BB:E9:00:0C:E9,SN-ONU-03049,dual_band
Huawei,Router,Archer C6,AA:BB:EA:00:0C:EA,SN-Router-03050,single_band
Nokia,Modem,MB8600,AA:BB:EB:00:0C:EB,SN-Modem-03051,dual_band
ZTE,Access Point,EAP225,AA:BB:EC:00:0C:EC,SN-AccessPoint-03052,single_band
TP-Link,Switch,SG108,AA:BB:ED:00:0C:ED,SN-Switch-03053,dual_band
Cisco,ONT,HG8145V5,AA:BB:EE:00:0C:EE,SN-ONT-03054,single_band
Huawei,ONU,G-140W-C,AA:BB:EF:00:0C:EF,SN-ONU-03055,dual_band
Nokia,Router,Archer C6,AA:BB:F0:00:0C:F0,SN-Router-03056,single_band
ZTE,Modem,MB8600,AA:BB:F1:00:0C:F1,SN-Modem-03057,dual_band
TP-Link,Access Point,EAP225,AA:BB:F2:00:0C:F2,SN-AccessPoint-03058,single_band
Cisco,Switch,SG108,AA:BB:F3:00:0C:F3,SN-Switch-03059,dual_band
Huawei,ONT,HG8145V5,AA:BB:F4:00:0C:F4,SN-ONT-03060,single_band
Nokia,ONU,G-140W-C,AA:BB:F5:00:0C:F5,SN-ONU-03061,dual_band
ZTE,Router,Archer C6,AA:BB:F6:00:0C:F6,SN-Router-03062,single_band
TP-Link,Modem,MB8600,AA:BB:F7:00:0C:F7,SN-Modem-03063,dual_band
Cisco,Access Point,EAP225,AA:BB:F8:00:0C:F8,SN-AccessPoint-03064,single_band
Huawei,Switch,SG108,AA:BB:F9:00:0C:F9,SN-Switch-03065,dual_band
Nokia,ONT,HG8145V5,AA:BB:FA:00:0C:FA,SN-ONT-03066,single_band
ZTE,ONU,G-140W-C,AA:BB:FB:00:0C:FB,SN-ONU-03067,dual_band
TP-Link,Router,Archer C6,AA:BB:FC:00:0C:FC,SN-Router-03068,single_band
Cisco,Modem,MB8600,AA:BB:FD:00:0C:FD,SN-Modem-03069,dual_band
Huawei,Access Point,EAP225,AA:BB:FE:00:0C:FE,SN-AccessPoint-03070,single_band
Nokia,Switch,SG108,AA:BB:FF:00:0C:FF,SN-Switch-03071,dual_band
ZTE,ONT,HG8145V5,AA:BB:00:00:0C:00,SN-ONT-03072,single_band
TP-Link,ONU,G-140W-C,AA:BB:01:00:0C:01,SN-ONU-03073,dual_band
Cisco,Router,Archer C6,AA:BB:02:00:0C:02,SN-Router-03074,single_band
Huawei,Modem,MB8600,AA:BB:03:00:0C:03,SN-Modem-03075,dual_band
Nokia,Access Point,EAP225,AA:BB:04:00:0C:04,SN-AccessPoint-03076,single_band
ZTE,Switch,SG108,AA:BB:05:00:0C:05,SN-Switch-03077,dual_band
TP-Link,ONT,HG8145V5,AA:BB:06:00:0C:06,SN-ONT-03078,single_band
Cisco,ONU,G-140W-C,AA:BB:07:00:0C:07,SN-ONU-03079,dual_band
Huawei,Router,Archer C6,AA:BB:08:00:0C:08,SN-Router-03080,single_band
Nokia,Modem,MB8600,AA:BB:09:00:0C:09,SN-Modem-03081,dual_band
ZTE,Access Point,EAP225,AA:BB:0A:00:0C:0A,SN-AccessPoint-03082,single_band
TP-Link,Switch,SG108,AA:BB:0B:00:0C:0B,SN-Switch-03083,dual_band
Cisco,ONT,HG8145V5,AA:BB:0C:00:0C:0C,SN-ONT-03084,single_band
Huawei,ONU,G-140W-C,AA:BB:0D:00:0C:0D,SN-ONU-03085,dual_band
Nokia,Router,Archer C6,AA:BB:0E:00:0C:0E,SN-Router-03086,single_band
ZTE,Modem,MB8600,AA:BB:0F:00:0C:0F,SN-Modem-03087,dual_band
TP-Link,Access Point,EAP225,AA:BB:10:00:0C:10,SN-AccessPoint-03088,single_band
Cisco,Switch,SG108,AA:BB:11:00:0C:11,SN-Switch-03089,dual_band
Huawei,ONT,HG8145V5,AA:BB:12:00:0C:12,SN-ONT-03090,single_band
Nokia,ONU,G-140W-C,AA:BB:13:00:0C:13,SN-ONU-03091,dual_band
ZTE,Router,Archer C6,AA:BB:14:00:0C:14,SN-Router-03092,single_band
TP-Link,Modem,MB8600,AA:BB:15:00:0C:15,SN-Modem-03093,dual_band
Cisco,Access Point,EAP225,AA:BB:16:00:0C:16,SN-AccessPoint-03094,single_band
Huawei,Switch,SG108,AA:BB:17:00:0C:17,SN-Switch-03095,dual_band
Nokia,ONT,HG8145V5,AA:BB:18:00:0C:18,SN-ONT-03096,single_band
ZTE,ONU,G-140W-C,AA:BB:19:00:0C:19,SN-ONU-03097,dual_band
TP-Link,Router,Archer C6,AA:BB:1A:00:0C:1A,SN-Router-03098,single_band
Cisco,Modem,MB8600,AA:BB:1B:00:0C:1B,SN-Modem-03099,dual_band
Huawei,Access Point,EAP225,AA:BB:1C:00:0C:1C,SN-AccessPoint-03100,single_band
Nokia,Switch,SG108,AA:BB:1D:00:0C:1D,SN-Switch-03101,dual_band
ZTE,ONT,HG8145V5,AA:BB:1E:00:0C:1E,SN-ONT-03102,single_band
TP-Link,ONU,G-140W-C,AA:BB:1F:00:0C:1F,SN-ONU-03103,dual_band
Cisco,Router,Archer C6,AA:BB:20:00:0C:20,SN-Router-03104,single_band
Huawei,Modem,MB8600,AA:BB:21:00:0C:21,SN-Modem-03105,dual_band
Nokia,Access Point,EAP225,AA:BB:22:00:0C:22,SN-AccessPoint-03106,single_band
ZTE,Switch,SG108,AA:BB:23:00:0C:23,SN-Switch-03107,dual_band
TP-Link,ONT,HG8145V5,AA:BB:24:00:0C:24,SN-ONT-03108,single_band
Cisco,ONU,G-140W-C,AA:BB:25:00:0C:25,SN-ONU-03109,dual_band
Huawei,Router,Archer C6,AA:BB:26:00:0C:26,SN-Router-03110,single_band
Nokia,Modem,MB8600,AA:BB:27:00:0C:27,SN-Modem-03111,dual_band
ZTE,Access Point,EAP225,AA:BB:28:00:0C:28,SN-AccessPoint-03112,single_band
TP-Link,Switch,SG108,AA:BB:29:00:0C:29,SN-Switch-03113,dual_band
Cisco,ONT,HG8145V5,AA:BB:2A:00:0C:2A,SN-ONT-03114,single_band
Huawei,ONU,G-140W-C,AA:BB:2B:00:0C:2B,SN-ONU-03115,dual_band
Nokia,Router,Archer C6,AA:BB:2C:00:0C:2C,SN-Router-03116,single_band
ZTE,Modem,MB8600,AA:BB:2D:00:0C:2D,SN-Modem-03117,dual_band
TP-Link,Access Point,EAP225,AA:BB:2E:00:0C:2E,SN-AccessPoint-03118,single_band
Cisco,Switch,SG108,AA:BB:2F:00:0C:2F,SN-Switch-03119,dual_band
Huawei,ONT,HG8145V5,AA:BB:30:00:0C:30,SN-ONT-03120,single_band
Nokia,ONU,G-140W-C,AA:BB:31:00:0C:31,SN-ONU-03121,dual_band
ZTE,Router,Archer C6,AA:BB:32:00:0C:32,SN-Router-03122,single_band
TP-Link,Modem,MB8600,AA:BB:33:00:0C:33,SN-Modem-03123,dual_band
Cisco,Access Point,EAP225,AA:BB:34:00:0C:34,SN-AccessPoint-03124,single_band
Huawei,Switch,SG108,AA:BB:35:00:0C:35,SN-Switch-03125,dual_band
Nokia,ONT,HG8145V5,AA:BB:36:00:0C:36,SN-ONT-03126,single_band
ZTE,ONU,G-140W-C,AA:BB:37:00:0C:37,SN-ONU-03127,dual_band
TP-Link,Router,Archer C6,AA:BB:38:00:0C:38,SN-Router-03128,single_band
Cisco,Modem,MB8600,AA:BB:39:00:0C:39,SN-Modem-03129,dual_band
Huawei,Access Point,EAP225,AA:BB:3A:00:0C:3A,SN-AccessPoint-03130,single_band
Nokia,Switch,SG108,AA:BB:3B:00:0C:3B,SN-Switch-03131,dual_band
ZTE,ONT,HG8145V5,AA:BB:3C:00:0C:3C,SN-ONT-03132,single_band
TP-Link,ONU,G-140W-C,AA:BB:3D:00:0C:3D,SN-ONU-03133,dual_band
Cisco,Router,Archer C6,AA:BB:3E:00:0C:3E,SN-Router-03134,single_band
Huawei,Modem,MB8600,AA:BB:3F:00:0C:3F,SN-Modem-03135,dual_band
Nokia,Access Point,EAP225,AA:BB:40:00:0C:40,SN-AccessPoint-03136,single_band
ZTE,Switch,SG108,AA:BB:41:00:0C:41,SN-Switch-03137,dual_band
TP-Link,ONT,HG8145V5,AA:BB:42:00:0C:42,SN-ONT-03138,single_band
Cisco,ONU,G-140W-C,AA:BB:43:00:0C:43,SN-ONU-03139,dual_band
Huawei,Router,Archer C6,AA:BB:44:00:0C:44,SN-Router-03140,single_band
Nokia,Modem,MB8600,AA:BB:45:00:0C:45,SN-Modem-03141,dual_band
ZTE,Access Point,EAP225,AA:BB:46:00:0C:46,SN-AccessPoint-03142,single_band
TP-Link,Switch,SG108,AA:BB:47:00:0C:47,SN-Switch-03143,dual_band
Cisco,ONT,HG8145V5,AA:BB:48:00:0C:48,SN-ONT-03144,single_band
Huawei,ONU,G-140W-C,AA:BB:49:00:0C:49,SN-ONU-03145,dual_band
Nokia,Router,Archer C6,AA:BB:4A:00:0C:4A,SN-Router-03146,single_band
ZTE,Modem,MB8600,AA:BB:4B:00:0C:4B,SN-Modem-03147,dual_band
TP-Link,Access Point,EAP225,AA:BB:4C:00:0C:4C,SN-AccessPoint-03148,single_band
Cisco,Switch,SG108,AA:BB:4D:00:0C:4D,SN-Switch-03149,dual_band
Huawei,ONT,HG8145V5,AA:BB:4E:00:0C:4E,SN-ONT-03150,single_band
Nokia,ONU,G-140W-C,AA:BB:4F:00:0C:4F,SN-ONU-03151,dual_band
ZTE,Router,Archer C6,AA:BB:50:00:0C:50,SN-Router-03152,single_band
TP-Link,Modem,MB8600,AA:BB:51:00:0C:51,SN-Modem-03153,dual_band
Cisco,Access Point,EAP225,AA:BB:52:00:0C:52,SN-AccessPoint-03154,single_band
Huawei,Switch,SG108,AA:BB:53:00:0C:53,SN-Switch-03155,dual_band
Nokia,ONT,HG8145V5,AA:BB:54:00:0C:54,SN-ONT-03156,single_band
ZTE,ONU,G-140W-C,AA:BB:55:00:0C:55,SN-ONU-03157,dual_band
TP-Link,Router,Archer C6,AA:BB:56:00:0C:56,SN-Router-03158,single_band
Cisco,Modem,MB8600,AA:BB:57:00:0C:57,SN-Modem-03159,dual_band
Huawei,Access Point,EAP225,AA:BB:58:00:0C:58,SN-AccessPoint-03160,single_band
Nokia,Switch,SG108,AA:BB:59:00:0C:59,SN-Switch-03161,dual_band
ZTE,ONT,HG8145V5,AA:BB:5A:00:0C:5A,SN-ONT-03162,single_band
TP-Link,ONU,G-140W-C,AA:BB:5B:00:0C:5B,SN-ONU-03163,dual_band
Cisco,Router,Archer C6,AA:BB:5C:00:0C:5C,SN-Router-03164,single_band
Huawei,Modem,MB8600,AA:BB:5D:00:0C:5D,SN-Modem-03165,dual_band
Nokia,Access Point,EAP225,AA:BB:5E:00:0C:5E,SN-AccessPoint-03166,single_band
ZTE,Switch,SG108,AA:BB:5F:00:0C:5F,SN-Switch-03167,dual_band
TP-Link,ONT,HG8145V5,AA:BB:60:00:0C:60,SN-ONT-03168,single_band
Cisco,ONU,G-140W-C,AA:BB:61:00:0C:61,SN-ONU-03169,dual_band
Huawei,Router,Archer C6,AA:BB:62:00:0C:62,SN-Router-03170,single_band
Nokia,Modem,MB8600,AA:BB:63:00:0C:63,SN-Modem-03171,dual_band
ZTE,Access Point,EAP225,AA:BB:64:00:0C:64,SN-AccessPoint-03172,single_band
TP-Link,Switch,SG108,AA:BB:65:00:0C:65,SN-Switch-03173,dual_band
Cisco,ONT,HG8145V5,AA:BB:66:00:0C:66,SN-ONT-03174,single_band
Huawei,ONU,G-140W-C,AA:BB:67:00:0C:67,SN-ONU-03175,dual_band
Nokia,Router,Archer C6,AA:BB:68:00:0C:68,SN-Router-03176,single_band
ZTE,Modem,MB8600,AA:BB:69:00:0C:69,SN-Modem-03177,dual_band
TP-Link,Access Point,EAP225,AA:BB:6A:00:0C:6A,SN-AccessPoint-03178,single_band
Cisco,Switch,SG108,AA:BB:6B:00:0C:6B,SN-Switch-03179,dual_band
Huawei,ONT,HG8145V5,AA:BB:6C:00:0C:6C,SN-ONT-03180,single_band
Nokia,ONU,G-140W-C,AA:BB:6D:00:0C:6D,SN-ONU-03181,dual_band
ZTE,Router,Archer C6,AA:BB:6E:00:0C:6E,SN-Router-03182,single_band
TP-Link,Modem,MB8600,AA:BB:6F:00:0C:6F,SN-Modem-03183,dual_band
Cisco,Access Point,EAP225,AA:BB:70:00:0C:70,SN-AccessPoint-03184,single_band
Huawei,Switch,SG108,AA:BB:71:00:0C:71,SN-Switch-03185,dual_band
Nokia,ONT,HG8145V5,AA:BB:72:00:0C:72,SN-ONT-03186,single_band
ZTE,ONU,G-140W-C,AA:BB:73:00:0C:73,SN-ONU-03187,dual_band
TP-Link,Router,Archer C6,AA:BB:74:00:0C:74,SN-Router-03188,single_band
Cisco,Modem,MB8600,AA:BB:75:00:0C:75,SN-Modem-03189,dual_band
