Vendor,device_type,model,mac_address,serial_number,band_type
ZTE,Switch,CBS110,AA:BC:10:00:0A:A0,SN-Switch-02720,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:0A:A1,SN-Modem-02721,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:0A:A2,SN-AccessPoint-02722,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:0A:A3,SN-Other-02723,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:0A:A4,SN-ONT-02724,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:0A:A5,SN-ONU-02725,single_band
ZTE,Router,RV340,AA:BC:10:00:0A:A6,SN-Router-02726,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:0A:A7,SN-Switch-02727,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:0A:A8,SN-Modem-02728,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:0A:A9,SN-AccessPoint-02729,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:0A:AA,SN-Other-02730,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:0A:AB,SN-ONT-02731,single_band
ZTE,ONU,F601,AA:BC:10:00:0A:AC,SN-ONU-02732,dual_band
Nokia,Router,AX1800,AA:BC:10:00:0A:AD,SN-Router-02733,single_band
TP-Link,Switch,SG108,AA:BC:10:00:0A:AE,SN-Switch-02734,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:0A:AF,SN-Modem-02735,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:0A:B0,SN-AccessPoint-02736,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:0A:B1,SN-Other-02737,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:0A:B2,SN-ONT-02738,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:0A:B3,SN-ONU-02739,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:0A:B4,SN-Router-02740,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:0A:B5,SN-Switch-02741,single_band
D-Link,Modem,TC4400,AA:BC:10:00:0A:B6,SN-Modem-02742,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:0A:B7,SN-AccessPoint-02743,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:0A:B8,SN-Other-02744,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:0A:B9,SN-ONT-02745,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:0A:BA,SN-ONU-02746,dual_band
Cisco,Router,RV340,AA:BC:10:00:0A:BB,SN-Router-02747,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:0A:BC,SN-Switch-02748,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:0A:BD,SN-Modem-02749,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:0A:BE,SN-AccessPoint-02750,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:0A:BF,SN-Other-02751,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:0A:C0,SN-ONT-02752,dual_band
Cisco,ONU,F601,AA:BC:10:00:0A:C1,SN-ONU-02753,single_band
D-Link,Router,AX1800,AA:BC:10:00:0A:C2,SN-Router-02754,dual_band
Huawei,Switch,SG108,AA:BC:10:00:0A:C3,SN-Switch-02755,single_band
ZTE,Modem,CM1200,AA:BC:10:00:0A:C4,SN-Modem-02756,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:0A:C5,SN-AccessPoint-02757,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:0A:C6,SN-Other-02758,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:0A:C7,SN-ONT-02759,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:0A:C8,SN-ONU-02760,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:0A:C9,SN-Router-02761,single_band
ZTE,Switch,CBS110,AA:BC:10:00:0A:CA,SN-Switch-02762,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:0A:CB,SN-Modem-02763,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:0A:CC,SN-AccessPoint-02764,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:0A:CD,SN-Other-02765,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:0A:CE,SN-ONT-02766,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:0A:CF,SN-ONU-02767,single_band
ZTE,Router,RV340,AA:BC:10:00:0A:D0,SN-Router-02768,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:0A:D1,SN-Switch-02769,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:0A:D2,SN-Modem-02770,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:0A:D3,SN-AccessPoint-02771,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:0A:D4,SN-Other-02772,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:0A:D5,SN-ONT-02773,single_band
ZTE,ONU,F601,AA:BC:10:00:0A:D6,SN-ONU-02774,dual_band
Nokia,Router,AX1800,AA:BC:10:00:0A:D7,SN-Router-02775,single_band
TP-Link,Switch,SG108,AA:BC:10:00:0A:D8,SN-Switch-02776,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:0A:D9,SN-Modem-02777,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:0A:DA,SN-AccessPoint-02778,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:0A:DB,SN-Other-02779,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:0A:DC,SN-ONT-02780,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:0A:DD,SN-ONU-02781,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:0A:DE,SN-Router-02782,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:0A:DF,SN-Switch-02783,single_band
D-Link,Modem,TC4400,AA:BC:10:00:0A:E0,SN-Modem-02784,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:0A:E1,SN-AccessPoint-02785,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:0A:E2,SN-Other-02786,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:0A:E3,SN-ONT-02787,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:0A:E4,SN-ONU-02788,dual_band
Cisco,Router,RV340,AA:BC:10:00:0A:E5,SN-Router-02789,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:0A:E6,SN-Switch-02790,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:0A:E7,SN-Modem-02791,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:0A:E8,SN-AccessPoint-02792,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:0A:E9,SN-Other-02793,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:0A:EA,SN-ONT-02794,dual_band
Cisco,ONU,F601,AA:BC:10:00:0A:EB,SN-ONU-02795,single_band
D-Link,Router,AX1800,AA:BC:10:00:0A:EC,SN-Router-02796,dual_band
Huawei,Switch,SG108,AA:BC:10:00:0A:ED,SN-Switch-02797,single_band
ZTE,Modem,CM1200,AA:BC:10:00:0A:EE,SN-Modem-02798,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:0A:EF,SN-AccessPoint-02799,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:0A:F0,SN-Other-02800,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:0A:F1,SN-ONT-02801,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:0A:F2,SN-ONU-02802,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:0A:F3,SN-Router-02803,single_band
ZTE,Switch,CBS110,AA:BC:10:00:0A:F4,SN-Switch-02804,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:0A:F5,SN-Modem-02805,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:0A:F6,SN-AccessPoint-02806,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:0A:F7,SN-Other-02807,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:0A:F8,SN-ONT-02808,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:0A:F9,SN-ONU-02809,single_band
ZTE,Router,RV340,AA:BC:10:00:0A:FA,SN-Router-02810,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:0A:FB,SN-Switch-02811,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:0A:FC,SN-Modem-02812,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:0A:FD,SN-AccessPoint-02813,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:0A:FE,SN-Other-02814,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:0A:FF,SN-ONT-02815,single_band
ZTE,ONU,F601,AA:BC:10:00:0B:00,SN-ONU-02816,dual_band
Nokia,Router,AX1800,AA:BC:10:00:0B:01,SN-Router-02817,single_band
TP-Link,Switch,SG108,AA:BC:10:00:0B:02,SN-Switch-02818,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:0B:03,SN-Modem-02819,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:0B:04,SN-AccessPoint-02820,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:0B:05,SN-Other-02821,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:0B:06,SN-ONT-02822,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:0B:07,SN-ONU-02823,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:0B:08,SN-Router-02824,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:0B:09,SN-Switch-02825,single_band
D-Link,Modem,TC4400,AA:BC:10:00:0B:0A,SN-Modem-02826,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:0B:0B,SN-AccessPoint-02827,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:0B:0C,SN-Other-02828,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:0B:0D,SN-ONT-02829,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:0B:0E,SN-ONU-02830,dual_band
Cisco,Router,RV340,AA:BC:10:00:0B:0F,SN-Router-02831,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:0B:10,SN-Switch-02832,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:0B:11,SN-Modem-02833,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:0B:12,SN-AccessPoint-02834,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:0B:13,SN-Other-02835,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:0B:14,SN-ONT-02836,dual_band
Cisco,ONU,F601,AA:BC:10:00:0B:15,SN-ONU-02837,single_band
D-Link,Router,AX1800,AA:BC:10:00:0B:16,SN-Router-02838,dual_band
Huawei,Switch,SG108,AA:BC:10:00:0B:17,SN-Switch-02839,single_band
ZTE,Modem,CM1200,AA:BC:10:00:0B:18,SN-Modem-02840,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:0B:19,SN-AccessPoint-02841,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:0B:1A,SN-Other-02842,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:0B:1B,SN-ONT-02843,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:0B:1C,SN-ONU-02844,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:0B:1D,SN-Router-02845,single_band
ZTE,Switch,CBS110,AA:BC:10:00:0B:1E,SN-Switch-02846,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:0B:1F,SN-Modem-02847,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:0B:20,SN-AccessPoint-02848,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:0B:21,SN-Other-02849,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:0B:22,SN-ONT-02850,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:0B:23,SN-ONU-02851,single_band
ZTE,Router,RV340,AA:BC:10:00:0B:24,SN-Router-02852,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:0B:25,SN-Switch-02853,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:0B:26,SN-Modem-02854,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:0B:27,SN-AccessPoint-02855,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:0B:28,SN-Other-02856,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:0B:29,SN-ONT-02857,single_band
ZTE,ONU,F601,AA:BC:10:00:0B:2A,SN-ONU-02858,dual_band
Nokia,Router,AX1800,AA:BC:10:00:0B:2B,SN-Router-02859,single_band
TP-Link,Switch,SG108,AA:BC:10:00:0B:2C,SN-Switch-02860,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:0B:2D,SN-Modem-02861,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:0B:2E,SN-AccessPoint-02862,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:0B:2F,SN-Other-02863,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:0B:30,SN-ONT-02864,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:0B:31,SN-ONU-02865,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:0B:32,SN-Router-02866,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:0B:33,SN-Switch-02867,single_band
D-Link,Modem,TC4400,AA:BC:10:00:0B:34,SN-Modem-02868,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:0B:35,SN-AccessPoint-02869,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:0B:36,SN-Other-02870,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:0B:37,SN-ONT-02871,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:0B:38,SN-ONU-02872,dual_band
Cisco,Router,RV340,AA:BC:10:00:0B:39,SN-Router-02873,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:0B:3A,SN-Switch-02874,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:0B:3B,SN-Modem-02875,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:0B:3C,SN-AccessPoint-02876,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:0B:3D,SN-Other-02877,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:0B:3E,SN-ONT-02878,dual_band
Cisco,ONU,F601,AA:BC:10:00:0B:3F,SN-ONU-02879,single_band
D-Link,Router,AX1800,AA:BC:10:00:0B:40,SN-Router-02880,dual_band
Huawei,Switch,SG108,AA:BC:10:00:0B:41,SN-Switch-02881,single_band
ZTE,Modem,CM1200,AA:BC:10:00:0B:42,SN-Modem-02882,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:0B:43,SN-AccessPoint-02883,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:0B:44,SN-Other-02884,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:0B:45,SN-ONT-02885,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:0B:46,SN-ONU-02886,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:0B:47,SN-Router-02887,single_band
ZTE,Switch,CBS110,AA:BC:10:00:0B:48,SN-Switch-02888,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:0B:49,SN-Modem-02889,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:0B:4A,SN-AccessPoint-02890,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:0B:4B,SN-Other-02891,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:0B:4C,SN-ONT-02892,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:0B:4D,SN-ONU-02893,single_band
ZTE,Router,RV340,AA:BC:10:00:0B:4E,SN-Router-02894,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:0B:4F,SN-Switch-02895,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:0B:50,SN-Modem-02896,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:0B:51,SN-AccessPoint-02897,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:0B:52,SN-Other-02898,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:0B:53,SN-ONT-02899,single_band
ZTE,ONU,F601,AA:BC:10:00:0B:54,SN-ONU-02900,dual_band
Nokia,Router,AX1800,AA:BC:10:00:0B:55,SN-Router-02901,single_band
TP-Link,Switch,SG108,AA:BC:10:00:0B:56,SN-Switch-02902,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:0B:57,SN-Modem-02903,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:0B:58,SN-AccessPoint-02904,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:0B:59,SN-Other-02905,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:0B:5A,SN-ONT-02906,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:0B:5B,SN-ONU-02907,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:0B:5C,SN-Router-02908,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:0B:5D,SN-Switch-02909,single_band
D-Link,Modem,TC4400,AA:BC:10:00:0B:5E,SN-Modem-02910,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:0B:5F,SN-AccessPoint-02911,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:0B:60,SN-Other-02912,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:0B:61,SN-ONT-02913,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:0B:62,SN-ONU-02914,dual_band
Cisco,Router,RV340,AA:BC:10:00:0B:63,SN-Router-02915,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:0B:64,SN-Switch-02916,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:0B:65,SN-Modem-02917,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:0B:66,SN-AccessPoint-02918,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:0B:67,SN-Other-02919,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:0B:68,SN-ONT-02920,dual_band
Cisco,ONU,F601,AA:BC:10:00:0B:69,SN-ONU-02921,single_band
D-Link,Router,AX1800,AA:BC:10:00:0B:6A,SN-Router-02922,dual_band
Huawei,Switch,SG108,AA:BC:10:00:0B:6B,SN-Switch-02923,single_band
ZTE,Modem,CM1200,AA:BC:10:00:0B:6C,SN-Modem-02924,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:0B:6D,SN-AccessPoint-02925,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:0B:6E,SN-Other-02926,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:0B:6F,SN-ONT-02927,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:0B:70,SN-ONU-02928,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:0B:71,SN-Router-02929,single_band
ZTE,Switch,CBS110,AA:BC:10:00:0B:72,SN-Switch-02930,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:0B:73,SN-Modem-02931,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:0B:74,SN-AccessPoint-02932,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:0B:75,SN-Other-02933,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:0B:76,SN-ONT-02934,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:0B:77,SN-ONU-02935,single_band
ZTE,Router,RV340,AA:BC:10:00:0B:78,SN-Router-02936,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:0B:79,SN-Switch-02937,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:0B:7A,SN-Modem-02938,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:0B:7B,SN-AccessPoint-02939,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:0B:7C,SN-Other-02940,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:0B:7D,SN-ONT-02941,single_band
ZTE,ONU,F601,AA:BC:10:00:0B:7E,SN-ONU-02942,dual_band
Nokia,Router,AX1800,AA:BC:10:00:0B:7F,SN-Router-02943,single_band
TP-Link,Switch,SG108,AA:BC:10:00:0B:80,SN-Switch-02944,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:0B:81,SN-Modem-02945,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:0B:82,SN-AccessPoint-02946,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:0B:83,SN-Other-02947,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:0B:84,SN-ONT-02948,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:0B:85,SN-ONU-02949,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:0B:86,SN-Router-02950,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:0B:87,SN-Switch-02951,single_band
D-Link,Modem,TC4400,AA:BC:10:00:0B:88,SN-Modem-02952,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:0B:89,SN-AccessPoint-02953,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:0B:8A,SN-Other-02954,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:0B:8B,SN-ONT-02955,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:0B:8C,SN-ONU-02956,dual_band
Cisco,Router,RV340,AA:BC:10:00:0B:8D,SN-Router-02957,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:0B:8E,SN-Switch-02958,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:0B:8F,SN-Modem-02959,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:0B:90,SN-AccessPoint-02960,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:0B:91,SN-Other-02961,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:0B:92,SN-ONT-02962,dual_band
Cisco,ONU,F601,AA:BC:10:00:0B:93,SN-ONU-02963,single_band
D-Link,Router,AX1800,AA:BC:10:00:0B:94,SN-Router-02964,dual_band
Huawei,Switch,SG108,AA:BC:10:00:0B:95,SN-Switch-02965,single_band
ZTE,Modem,CM1200,AA:BC:10:00:0B:96,SN-Modem-02966,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:0B:97,SN-AccessPoint-02967,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:0B:98,SN-Other-02968,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:0B:99,SN-ONT-02969,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:0B:9A,SN-ONU-02970,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:0B:9B,SN-Router-02971,single_band
ZTE,Switch,CBS110,AA:BC:10:00:0B:9C,SN-Switch-02972,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:0B:9D,SN-Modem-02973,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:0B:9E,SN-AccessPoint-02974,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:0B:9F,SN-Other-02975,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:0B:A0,SN-ONT-02976,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:0B:A1,SN-ONU-02977,single_band
ZTE,Router,RV340,AA:BC:10:00:0B:A2,SN-Router-02978,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:0B:A3,SN-Switch-02979,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:0B:A4,SN-Modem-02980,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:0B:A5,SN-AccessPoint-02981,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:0B:A6,SN-Other-02982,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:0B:A7,SN-ONT-02983,single_band
ZTE,ONU,F601,AA:BC:10:00:0B:A8,SN-ONU-02984,dual_band
Nokia,Router,AX1800,AA:BC:10:00:0B:A9,SN-Router-02985,single_band
TP-Link,Switch,SG108,AA:BC:10:00:0B:AA,SN-Switch-02986,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:0B:AB,SN-Modem-02987,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:0B:AC,SN-AccessPoint-02988,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:0B:AD,SN-Other-02989,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:0B:AE,SN-ONT-02990,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:0B:AF,SN-ONU-02991,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:0B:B0,SN-Router-02992,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:0B:B1,SN-Switch-02993,single_band
D-Link,Modem,TC4400,AA:BC:10:00:0B:B2,SN-Modem-02994,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:0B:B3,SN-AccessPoint-02995,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:0B:B4,SN-Other-02996,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:0B:B5,SN-ONT-02997,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:0B:B6,SN-ONU-02998,dual_band
Cisco,Router,RV340,AA:BC:10:00:0B:B7,SN-Router-02999,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:0B:B8,SN-Switch-03000,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:0B:B9,SN-Modem-03001,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:0B:BA,SN-AccessPoint-03002,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:0B:BB,SN-Other-03003,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:0B:BC,SN-ONT-03004,dual_band
Cisco,ONU,F601,AA:BC:10:00:0B:BD,SN-ONU-03005,single_band
D-Link,Router,AX1800,AA:BC:10:00:0B:BE,SN-Router-03006,dual_band
Huawei,Switch,SG108,AA:BC:10:00:0B:BF,SN-Switch-03007,single_band
ZTE,Modem,CM1200,AA:BC:10:00:0B:C0,SN-Modem-03008,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:0B:C1,SN-AccessPoint-03009,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:0B:C2,SN-Other-03010,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:0B:C3,SN-ONT-03011,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:0B:C4,SN-ONU-03012,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:0B:C5,SN-Router-03013,single_band
ZTE,Switch,CBS110,AA:BC:10:00:0B:C6,SN-Switch-03014,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:0B:C7,SN-Modem-03015,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:0B:C8,SN-AccessPoint-03016,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:0B:C9,SN-Other-03017,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:0B:CA,SN-ONT-03018,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:0B:CB,SN-ONU-03019,single_band
ZTE,Router,RV340,AA:BC:10:00:0B:CC,SN-Router-03020,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:0B:CD,SN-Switch-03021,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:0B:CE,SN-Modem-03022,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:0B:CF,SN-AccessPoint-03023,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:0B:D0,SN-Other-03024,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:0B:D1,SN-ONT-03025,single_band
