Vendor,device_type,model,mac_address,serial_number,band_type
Nokia,ONU,G-140W-C,02:00:00:00:09:01,SN-ONU-02305,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:02,SN-ONT-02306,dual_band
ZTE,ONU,F601,02:00:00:00:09:03,SN-ONU-02307,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:04,SN-ROUTER-02308,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:05,SN-MODEM-02309,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:06,SN-ACCESSPOINT-02310,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:07,SN-ROUTER-02311,single_band
Netgear,Switch,GS308,02:00:00:00:09:08,SN-SWITCH-02312,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:09,SN-ONU-02313,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:0A,SN-ONT-02314,dual_band
ZTE,ONU,F601,02:00:00:00:09:0B,SN-ONU-02315,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:0C,SN-ROUTER-02316,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:0D,SN-MODEM-02317,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:0E,SN-ACCESSPOINT-02318,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:0F,SN-ROUTER-02319,single_band
Netgear,Switch,GS308,02:00:00:00:09:10,SN-SWITCH-02320,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:11,SN-ONU-02321,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:12,SN-ONT-02322,dual_band
ZTE,ONU,F601,02:00:00:00:09:13,SN-ONU-02323,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:14,SN-ROUTER-02324,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:15,SN-MODEM-02325,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:16,SN-ACCESSPOINT-02326,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:17,SN-ROUTER-02327,single_band
Netgear,Switch,GS308,02:00:00:00:09:18,SN-SWITCH-02328,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:19,SN-ONU-02329,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:1A,SN-ONT-02330,dual_band
ZTE,ONU,F601,02:00:00:00:09:1B,SN-ONU-02331,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:1C,SN-ROUTER-02332,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:1D,SN-MODEM-02333,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:1E,SN-ACCESSPOINT-02334,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:1F,SN-ROUTER-02335,single_band
Netgear,Switch,GS308,02:00:00:00:09:20,SN-SWITCH-02336,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:21,SN-ONU-02337,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:22,SN-ONT-02338,dual_band
ZTE,ONU,F601,02:00:00:00:09:23,SN-ONU-02339,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:24,SN-ROUTER-02340,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:25,SN-MODEM-02341,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:26,SN-ACCESSPOINT-02342,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:27,SN-ROUTER-02343,single_band
Netgear,Switch,GS308,02:00:00:00:09:28,SN-SWITCH-02344,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:29,SN-ONU-02345,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:2A,SN-ONT-02346,dual_band
ZTE,ONU,F601,02:00:00:00:09:2B,SN-ONU-02347,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:2C,SN-ROUTER-02348,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:2D,SN-MODEM-02349,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:2E,SN-ACCESSPOINT-02350,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:2F,SN-ROUTER-02351,single_band
Netgear,Switch,GS308,02:00:00:00:09:30,SN-SWITCH-02352,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:31,SN-ONU-02353,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:32,SN-ONT-02354,dual_band
ZTE,ONU,F601,02:00:00:00:09:33,SN-ONU-02355,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:34,SN-ROUTER-02356,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:35,SN-MODEM-02357,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:36,SN-ACCESSPOINT-02358,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:37,SN-ROUTER-02359,single_band
Netgear,Switch,GS308,02:00:00:00:09:38,SN-SWITCH-02360,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:39,SN-ONU-02361,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:3A,SN-ONT-02362,dual_band
ZTE,ONU,F601,02:00:00:00:09:3B,SN-ONU-02363,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:3C,SN-ROUTER-02364,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:3D,SN-MODEM-02365,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:3E,SN-ACCESSPOINT-02366,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:3F,SN-ROUTER-02367,single_band
Netgear,Switch,GS308,02:00:00:00:09:40,SN-SWITCH-02368,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:41,SN-ONU-02369,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:42,SN-ONT-02370,dual_band
ZTE,ONU,F601,02:00:00:00:09:43,SN-ONU-02371,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:44,SN-ROUTER-02372,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:45,SN-MODEM-02373,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:46,SN-ACCESSPOINT-02374,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:47,SN-ROUTER-02375,single_band
Netgear,Switch,GS308,02:00:00:00:09:48,SN-SWITCH-02376,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:49,SN-ONU-02377,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:4A,SN-ONT-02378,dual_band
ZTE,ONU,F601,02:00:00:00:09:4B,SN-ONU-02379,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:4C,SN-ROUTER-02380,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:4D,SN-MODEM-02381,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:4E,SN-ACCESSPOINT-02382,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:4F,SN-ROUTER-02383,single_band
Netgear,Switch,GS308,02:00:00:00:09:50,SN-SWITCH-02384,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:51,SN-ONU-02385,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:52,SN-ONT-02386,dual_band
ZTE,ONU,F601,02:00:00:00:09:53,SN-ONU-02387,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:54,SN-ROUTER-02388,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:55,SN-MODEM-02389,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:56,SN-ACCESSPOINT-02390,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:57,SN-ROUTER-02391,single_band
Netgear,Switch,GS308,02:00:00:00:09:58,SN-SWITCH-02392,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:59,SN-ONU-02393,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:5A,SN-ONT-02394,dual_band
ZTE,ONU,F601,02:00:00:00:09:5B,SN-ONU-02395,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:5C,SN-ROUTER-02396,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:5D,SN-MODEM-02397,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:5E,SN-ACCESSPOINT-02398,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:5F,SN-ROUTER-02399,single_band
Netgear,Switch,GS308,02:00:00:00:09:60,SN-SWITCH-02400,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:61,SN-ONU-02401,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:62,SN-ONT-02402,dual_band
ZTE,ONU,F601,02:00:00:00:09:63,SN-ONU-02403,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:64,SN-ROUTER-02404,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:65,SN-MODEM-02405,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:66,SN-ACCESSPOINT-02406,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:67,SN-ROUTER-02407,single_band
Netgear,Switch,GS308,02:00:00:00:09:68,SN-SWITCH-02408,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:69,SN-ONU-02409,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:6A,SN-ONT-02410,dual_band
ZTE,ONU,F601,02:00:00:00:09:6B,SN-ONU-02411,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:6C,SN-ROUTER-02412,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:6D,SN-MODEM-02413,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:6E,SN-ACCESSPOINT-02414,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:6F,SN-ROUTER-02415,single_band
Netgear,Switch,GS308,02:00:00:00:09:70,SN-SWITCH-02416,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:71,SN-ONU-02417,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:72,SN-ONT-02418,dual_band
ZTE,ONU,F601,02:00:00:00:09:73,SN-ONU-02419,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:74,SN-ROUTER-02420,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:75,SN-MODEM-02421,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:76,SN-ACCESSPOINT-02422,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:77,SN-ROUTER-02423,single_band
Netgear,Switch,GS308,02:00:00:00:09:78,SN-SWITCH-02424,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:79,SN-ONU-02425,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:7A,SN-ONT-02426,dual_band
ZTE,ONU,F601,02:00:00:00:09:7B,SN-ONU-02427,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:7C,SN-ROUTER-02428,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:7D,SN-MODEM-02429,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:7E,SN-ACCESSPOINT-02430,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:7F,SN-ROUTER-02431,single_band
Netgear,Switch,GS308,02:00:00:00:09:80,SN-SWITCH-02432,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:81,SN-ONU-02433,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:82,SN-ONT-02434,dual_band
ZTE,ONU,F601,02:00:00:00:09:83,SN-ONU-02435,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:84,SN-ROUTER-02436,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:85,SN-MODEM-02437,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:86,SN-ACCESSPOINT-02438,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:87,SN-ROUTER-02439,single_band
Netgear,Switch,GS308,02:00:00:00:09:88,SN-SWITCH-02440,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:89,SN-ONU-02441,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:8A,SN-ONT-02442,dual_band
ZTE,ONU,F601,02:00:00:00:09:8B,SN-ONU-02443,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:8C,SN-ROUTER-02444,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:8D,SN-MODEM-02445,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:8E,SN-ACCESSPOINT-02446,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:8F,SN-ROUTER-02447,single_band
Netgear,Switch,GS308,02:00:00:00:09:90,SN-SWITCH-02448,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:91,SN-ONU-02449,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:92,SN-ONT-02450,dual_band
ZTE,ONU,F601,02:00:00:00:09:93,SN-ONU-02451,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:94,SN-ROUTER-02452,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:95,SN-MODEM-02453,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:96,SN-ACCESSPOINT-02454,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:97,SN-ROUTER-02455,single_band
Netgear,Switch,GS308,02:00:00:00:09:98,SN-SWITCH-02456,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:99,SN-ONU-02457,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:9A,SN-ONT-02458,dual_band
ZTE,ONU,F601,02:00:00:00:09:9B,SN-ONU-02459,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:9C,SN-ROUTER-02460,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:9D,SN-MODEM-02461,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:9E,SN-ACCESSPOINT-02462,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:9F,SN-ROUTER-02463,single_band
Netgear,Switch,GS308,02:00:00:00:09:A0,SN-SWITCH-02464,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:A1,SN-ONU-02465,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:A2,SN-ONT-02466,dual_band
ZTE,ONU,F601,02:00:00:00:09:A3,SN-ONU-02467,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:A4,SN-ROUTER-02468,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:A5,SN-MODEM-02469,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:A6,SN-ACCESSPOINT-02470,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:A7,SN-ROUTER-02471,single_band
Netgear,Switch,GS308,02:00:00:00:09:A8,SN-SWITCH-02472,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:A9,SN-ONU-02473,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:AA,SN-ONT-02474,dual_band
ZTE,ONU,F601,02:00:00:00:09:AB,SN-ONU-02475,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:AC,SN-ROUTER-02476,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:AD,SN-MODEM-02477,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:AE,SN-ACCESSPOINT-02478,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:AF,SN-ROUTER-02479,single_band
Netgear,Switch,GS308,02:00:00:00:09:B0,SN-SWITCH-02480,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:B1,SN-ONU-02481,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:B2,SN-ONT-02482,dual_band
ZTE,ONU,F601,02:00:00:00:09:B3,SN-ONU-02483,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:B4,SN-ROUTER-02484,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:B5,SN-MODEM-02485,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:B6,SN-ACCESSPOINT-02486,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:B7,SN-ROUTER-02487,single_band
Netgear,Switch,GS308,02:00:00:00:09:B8,SN-SWITCH-02488,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:B9,SN-ONU-02489,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:BA,SN-ONT-02490,dual_band
ZTE,ONU,F601,02:00:00:00:09:BB,SN-ONU-02491,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:BC,SN-ROUTER-02492,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:BD,SN-MODEM-02493,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:BE,SN-ACCESSPOINT-02494,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:BF,SN-ROUTER-02495,single_band
Netgear,Switch,GS308,02:00:00:00:09:C0,SN-SWITCH-02496,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:C1,SN-ONU-02497,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:C2,SN-ONT-02498,dual_band
ZTE,ONU,F601,02:00:00:00:09:C3,SN-ONU-02499,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:C4,SN-ROUTER-02500,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:C5,SN-MODEM-02501,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:C6,SN-ACCESSPOINT-02502,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:C7,SN-ROUTER-02503,single_band
Netgear,Switch,GS308,02:00:00:00:09:C8,SN-SWITCH-02504,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:C9,SN-ONU-02505,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:CA,SN-ONT-02506,dual_band
ZTE,ONU,F601,02:00:00:00:09:CB,SN-ONU-02507,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:CC,SN-ROUTER-02508,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:CD,SN-MODEM-02509,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:CE,SN-ACCESSPOINT-02510,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:CF,SN-ROUTER-02511,single_band
Netgear,Switch,GS308,02:00:00:00:09:D0,SN-SWITCH-02512,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:D1,SN-ONU-02513,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:D2,SN-ONT-02514,dual_band
ZTE,ONU,F601,02:00:00:00:09:D3,SN-ONU-02515,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:D4,SN-ROUTER-02516,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:D5,SN-MODEM-02517,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:D6,SN-ACCESSPOINT-02518,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:D7,SN-ROUTER-02519,single_band
Netgear,Switch,GS308,02:00:00:00:09:D8,SN-SWITCH-02520,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:D9,SN-ONU-02521,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:DA,SN-ONT-02522,dual_band
ZTE,ONU,F601,02:00:00:00:09:DB,SN-ONU-02523,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:DC,SN-ROUTER-02524,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:DD,SN-MODEM-02525,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:DE,SN-ACCESSPOINT-02526,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:DF,SN-ROUTER-02527,single_band
Netgear,Switch,GS308,02:00:00:00:09:E0,SN-SWITCH-02528,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:E1,SN-ONU-02529,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:E2,SN-ONT-02530,dual_band
ZTE,ONU,F601,02:00:00:00:09:E3,SN-ONU-02531,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:E4,SN-ROUTER-02532,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:E5,SN-MODEM-02533,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:E6,SN-ACCESSPOINT-02534,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:E7,SN-ROUTER-02535,single_band
Netgear,Switch,GS308,02:00:00:00:09:E8,SN-SWITCH-02536,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:E9,SN-ONU-02537,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:EA,SN-ONT-02538,dual_band
ZTE,ONU,F601,02:00:00:00:09:EB,SN-ONU-02539,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:EC,SN-ROUTER-02540,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:ED,SN-MODEM-02541,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:EE,SN-ACCESSPOINT-02542,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:EF,SN-ROUTER-02543,single_band
Netgear,Switch,GS308,02:00:00:00:09:F0,SN-SWITCH-02544,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:F1,SN-ONU-02545,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:F2,SN-ONT-02546,dual_band
ZTE,ONU,F601,02:00:00:00:09:F3,SN-ONU-02547,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:F4,SN-ROUTER-02548,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:F5,SN-MODEM-02549,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:F6,SN-ACCESSPOINT-02550,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:F7,SN-ROUTER-02551,single_band
Netgear,Switch,GS308,02:00:00:00:09:F8,SN-SWITCH-02552,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:09:F9,SN-ONU-02553,single_band
Huawei,ONT,HG8245H,02:00:00:00:09:FA,SN-ONT-02554,dual_band
ZTE,ONU,F601,02:00:00:00:09:FB,SN-ONU-02555,single_band
TP-Link,Router,Archer C6,02:00:00:00:09:FC,SN-ROUTER-02556,dual_band
Cisco,Modem,MB8600,02:00:00:00:09:FD,SN-MODEM-02557,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:09:FE,SN-ACCESSPOINT-02558,dual_band
MikroTik,Router,hEX-S,02:00:00:00:09:FF,SN-ROUTER-02559,single_band
Netgear,Switch,GS308,02:00:00:00:0A:00,SN-SWITCH-02560,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0A:01,SN-ONU-02561,single_band
Huawei,ONT,HG8245H,02:00:00:00:0A:02,SN-ONT-02562,dual_band
ZTE,ONU,F601,02:00:00:00:0A:03,SN-ONU-02563,single_band
TP-Link,Router,Archer C6,02:00:00:00:0A:04,SN-ROUTER-02564,dual_band
Cisco,Modem,MB8600,02:00:00:00:0A:05,SN-MODEM-02565,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0A:06,SN-ACCESSPOINT-02566,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0A:07,SN-ROUTER-02567,single_band
Netgear,Switch,GS308,02:00:00:00:0A:08,SN-SWITCH-02568,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0A:09,SN-ONU-02569,single_band
Huawei,ONT,HG8245H,02:00:00:00:0A:0A,SN-ONT-02570,dual_band
ZTE,ONU,F601,02:00:00:00:0A:0B,SN-ONU-02571,single_band
TP-Link,Router,Archer C6,02:00:00:00:0A:0C,SN-ROUTER-02572,dual_band
Cisco,Modem,MB8600,02:00:00:00:0A:0D,SN-MODEM-02573,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0A:0E,SN-ACCESSPOINT-02574,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0A:0F,SN-ROUTER-02575,single_band
Netgear,Switch,GS308,02:00:00:00:0A:10,SN-SWITCH-02576,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0A:11,SN-ONU-02577,single_band
Huawei,ONT,HG8245H,02:00:00:00:0A:12,SN-ONT-02578,dual_band
ZTE,ONU,F601,02:00:00:00:0A:13,SN-ONU-02579,single_band
TP-Link,Router,Archer C6,02:00:00:00:0A:14,SN-ROUTER-02580,dual_band
Cisco,Modem,MB8600,02:00:00:00:0A:15,SN-MODEM-02581,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0A:16,SN-ACCESSPOINT-02582,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0A:17,SN-ROUTER-02583,single_band
Netgear,Switch,GS308,02:00:00:00:0A:18,SN-SWITCH-02584,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0A:19,SN-ONU-02585,single_band
Huawei,ONT,HG8245H,02:00:00:00:0A:1A,SN-ONT-02586,dual_band
ZTE,ONU,F601,02:00:00:00:0A:1B,SN-ONU-02587,single_band
TP-Link,Router,Archer C6,02:00:00:00:0A:1C,SN-ROUTER-02588,dual_band
Cisco,Modem,MB8600,02:00:00:00:0A:1D,SN-MODEM-02589,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0A:1E,SN-ACCESSPOINT-02590,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0A:1F,SN-ROUTER-02591,single_band
Netgear,Switch,GS308,02:00:00:00:0A:20,SN-SWITCH-02592,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0A:21,SN-ONU-02593,single_band
Huawei,ONT,HG8245H,02:00:00:00:0A:22,SN-ONT-02594,dual_band
ZTE,ONU,F601,02:00:00:00:0A:23,SN-ONU-02595,single_band
TP-Link,Router,Archer C6,02:00:00:00:0A:24,SN-ROUTER-02596,dual_band
Cisco,Modem,MB8600,02:00:00:00:0A:25,SN-MODEM-02597,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0A:26,SN-ACCESSPOINT-02598,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0A:27,SN-ROUTER-02599,single_band
Netgear,Switch,GS308,02:00:00:00:0A:28,SN-SWITCH-02600,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0A:29,SN-ONU-02601,single_band
Huawei,ONT,HG8245H,02:00:00:00:0A:2A,SN-ONT-02602,dual_band
ZTE,ONU,F601,02:00:00:00:0A:2B,SN-ONU-02603,single_band
TP-Link,Router,Archer C6,02:00:00:00:0A:2C,SN-ROUTER-02604,dual_band
Cisco,Modem,MB8600,02:00:00:00:0A:2D,SN-MODEM-02605,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0A:2E,SN-ACCESSPOINT-02606,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0A:2F,SN-ROUTER-02607,single_band
Netgear,Switch,GS308,02:00:00:00:0A:30,SN-SWITCH-02608,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0A:31,SN-ONU-02609,single_band
Huawei,ONT,HG8245H,02:00:00:00:0A:32,SN-ONT-02610,dual_band
ZTE,ONU,F601,02:00:00:00:0A:33,SN-ONU-02611,single_band
TP-Link,Router,Archer C6,02:00:00:00:0A:34,SN-ROUTER-02612,dual_band
Cisco,Modem,MB8600,02:00:00:00:0A:35,SN-MODEM-02613,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0A:36,SN-ACCESSPOINT-02614,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0A:37,SN-ROUTER-02615,single_band
Netgear,Switch,GS308,02:00:00:00:0A:38,SN-SWITCH-02616,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0A:39,SN-ONU-02617,single_band
Huawei,ONT,HG8245H,02:00:00:00:0A:3A,SN-ONT-02618,dual_band
ZTE,ONU,F601,02:00:00:00:0A:3B,SN-ONU-02619,single_band
TP-Link,Router,Archer C6,02:00:00:00:0A:3C,SN-ROUTER-02620,dual_band
Cisco,Modem,MB8600,02:00:00:00:0A:3D,SN-MODEM-02621,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0A:3E,SN-ACCESSPOINT-02622,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0A:3F,SN-ROUTER-02623,single_band
Netgear,Switch,GS308,02:00:00:00:0A:40,SN-SWITCH-02624,dual_band
